master_chemprop_input,EA vs SHE (eV),IP vs SHE (eV)
c1ccc2nsnc2c1.Nc1ccc(C(F)(F)F)cc1,-1.7161223203552924,1.406931286276055
c1ccc2nsnc2c1.Oc1ccc(C(F)(F)F)cc1,-1.501765400883759,1.9781313254503483
c1ccc2nsnc2c1.Oc1ccc(C(F)(F)F)cc1,-1.5195717655339902,1.808399589129668
c1ccc2nsnc2c1.Oc1ccc(C(F)(F)F)cc1,-1.4919668729280264,1.92113258592962
c1ccc2nsnc2c1.Fc1ccc(Cl)cc1,-1.534109541671732,2.070363890855772
c1ccc2nsnc2c1.Fc1ccc(Cl)cc1,-1.5481069917527983,1.8170361336566243
c1ccc2nsnc2c1.Fc1ccc(Cl)cc1,-1.5212907929889203,1.9719801622416937
c1ccc2nsnc2c1.O=C(O)c1cncc(Cl)c1,-1.3849263533137812,2.3216112974318204
c1ccc2nsnc2c1.O=C(O)c1cncc(Cl)c1,-1.4704990961695632,1.8846358811719803
c1ccc2nsnc2c1.O=C(O)c1cncc(Cl)c1,-1.389775263495979,2.1466086383107923
c1ccc2nsnc2c1.N#Cc1ccncc1,-1.5099890616913612,2.2256584708452625
c1ccc2nsnc2c1.N#Cc1ccncc1,-1.5208413307608963,1.815592570126644
c1ccc2nsnc2c1.N#Cc1ccncc1,-1.494975836378144,2.047920521558363
c1ccc2nsnc2c1.S=C(Nc1ccccc1)c1ccccc1,-1.596137996740009,1.1475248017266566
c1ccc2nsnc2c1.S=C(Nc1ccccc1)c1ccccc1,-1.5987823990132883,1.1977868821496294
c1ccc2nsnc2c1.S=C(Nc1ccccc1)c1ccccc1,-1.615370816138875,1.1801646159305643
c1ccc2nsnc2c1.NC1CCOc2ccccc21,-1.8663878020115408,1.6044127849674172
c1ccc2nsnc2c1.NC1CCOc2ccccc21,-1.656945274265533,1.522828725926756
c1ccc2nsnc2c1.NC1CCOc2ccccc21,-1.769909243805496,1.5558607727011915
c1ccc2nsnc2c1.c1cn2ncnc2cn1,-1.5891944757734375,1.7487706241205077
c1ccc2nsnc2c1.c1cn2ncnc2cn1,-1.5716983943511298,1.676849045709726
c1ccc2nsnc2c1.c1cn2ncnc2cn1,-1.5583055384825195,1.7282579469616106
c1ccc2nsnc2c1.Fc1cccnc1,-1.5828021190462898,1.9157563662473889
c1ccc2nsnc2c1.Fc1cccnc1,-1.5650539849208491,1.7451839602800685
c1ccc2nsnc2c1.Fc1cccnc1,-1.56380373596726,1.8459023515249644
c1ccc2nsnc2c1.CCc1ccccc1,-1.814035180913484,1.7751229533130497
c1ccc2nsnc2c1.CCc1ccccc1,-1.6484059972543843,1.6674106440568075
c1ccc2nsnc2c1.CCc1ccccc1,-1.7333016780858426,1.6953499827540506
c1ccc2nsnc2c1.Nc1ccncc1[N+](=O)[O-],-1.5408532111950684,2.0258809705411736
c1ccc2nsnc2c1.Nc1ccncc1[N+](=O)[O-],-1.5367634641765415,1.76414409259447
c1ccc2nsnc2c1.Nc1ccncc1[N+](=O)[O-],-1.5171950835409564,1.9035978367365631
c1ccc2nsnc2c1.Cc1ccc([N+](=O)[O-])cc1,-1.4707489102598146,2.247638493960236
c1ccc2nsnc2c1.Cc1ccc([N+](=O)[O-])cc1,-1.4507497324167098,1.8372640161796403
c1ccc2nsnc2c1.Cc1ccc([N+](=O)[O-])cc1,-1.459263051349728,2.0723744577550582
c1ccc2nsnc2c1.Sc1ccccc1,-1.7971986681870114,1.4389587328460305
c1ccc2nsnc2c1.Sc1ccccc1,-1.6184599493808074,1.4279766618197454
c1ccc2nsnc2c1.Sc1ccccc1,-1.7005642778277428,1.4586323191650294
c1ccc2nsnc2c1.NC(=S)c1ccccc1,-1.7369274427453265,1.1561710049380785
c1ccc2nsnc2c1.NC(=S)c1ccccc1,-1.6172971135331506,1.1741882689769976
c1ccc2nsnc2c1.NC(=S)c1ccccc1,-1.6597640038748454,1.1672438729591306
c1ccc2nsnc2c1.Oc1ccc(F)cc1,-1.5898031850132943,1.8355455468111184
c1ccc2nsnc2c1.Oc1ccc(F)cc1,-1.5834086619013217,1.747980029912458
c1ccc2nsnc2c1.Oc1ccc(F)cc1,-1.5433190974088993,1.7903635267705422
c1ccc2nsnc2c1.CC(C)(C)c1ccc(O)cc1,-1.6767405181670072,1.6416488695932
c1ccc2nsnc2c1.CC(C)(C)c1ccc(O)cc1,-1.58972159024832,1.622566800594393
c1ccc2nsnc2c1.CC(C)(C)c1ccc(O)cc1,-1.6517228307729386,1.6456959428927342
c1ccc2nsnc2c1.c1ccc(COc2ccccn2)cc1,-1.7679465001272516,1.581904367826434
c1ccc2nsnc2c1.c1ccc(COc2ccccn2)cc1,-1.5946611260099792,1.5588635970233733
c1ccc2nsnc2c1.c1ccc(COc2ccccn2)cc1,-1.687519953669284,1.5652691581701152
c1ccc2nsnc2c1.O=C(O)Cc1ccccc1,-1.626150719230001,2.2121031088034435
c1ccc2nsnc2c1.O=C(O)Cc1ccccc1,-1.574970225808361,1.8605463890183107
c1ccc2nsnc2c1.O=C(O)Cc1ccccc1,-1.556550782260254,2.0331874749911187
c1ccc2nsnc2c1.CCOc1ccccc1C=CC(=O)O,-1.6430621457087538,1.854776355371436
c1ccc2nsnc2c1.CCOc1ccccc1C=CC(=O)O,-1.5865687523501537,1.7397711031250338
c1ccc2nsnc2c1.CCOc1ccccc1C=CC(=O)O,-1.5983816864137803,1.7564930125449283
c1ccc2nsnc2c1.Nc1ccc(F)cc1,-1.8604835874071235,1.231022799340873
c1ccc2nsnc2c1.Nc1ccc(F)cc1,-1.6331692156127071,1.2646188483695535
c1ccc2nsnc2c1.Nc1ccc(F)cc1,-1.7515409764675007,1.24996396917536
c1ccc2nsnc2c1.O=C1Nc2ccccc2C1=O,-1.3280787667837737,2.091871078730037
c1ccc2nsnc2c1.O=C1Nc2ccccc2C1=O,-1.2927749210779205,1.8237440919887824
c1ccc2nsnc2c1.O=C1Nc2ccccc2C1=O,-1.3047826067002326,1.986515257225952
c1ccc2nsnc2c1.Fc1ccccn1,-1.617821975612573,2.039594368788643
c1ccc2nsnc2c1.Fc1ccccn1,-1.5756923678056018,1.776009584337481
c1ccc2nsnc2c1.Fc1ccccn1,-1.579266645041034,1.9264675377936304
c1ccc2nsnc2c1.COC(=O)c1ccncc1,-1.5146067926613482,2.013811098528408
c1ccc2nsnc2c1.COC(=O)c1ccncc1,-1.5196528742819713,1.8007476981989616
c1ccc2nsnc2c1.COC(=O)c1ccncc1,-1.5035630227891656,1.941750953744812
c1ccc2nsnc2c1.Cc1cccc(=O)n1C,-1.7932852182797472,1.3294751146523156
c1ccc2nsnc2c1.Cc1cccc(=O)n1C,-1.627834392216493,1.3575510022465636
c1ccc2nsnc2c1.Cc1cccc(=O)n1C,-1.704802271215465,1.3319276630757166
c1ccc2nsnc2c1.Nc1cccnc1,-1.9057625519339887,1.0750394877353902
c1ccc2nsnc2c1.Nc1cccnc1,-1.703803560844313,0.9789048321061276
c1ccc2nsnc2c1.Nc1cccnc1,-1.8117083045513047,1.0111412655620389
c1ccc2nsnc2c1.N#Cc1ccc(O)cc1,-1.5451176428231772,1.882895860695687
c1ccc2nsnc2c1.N#Cc1ccc(O)cc1,-1.5762663697230457,1.7586740337933078
c1ccc2nsnc2c1.N#Cc1ccc(O)cc1,-1.5353275065247691,1.835131623526697
c1ccc2nsnc2c1.c1ccc2c(c1)sc1ccccc12,-1.7326534721910822,1.550445666390806
c1ccc2nsnc2c1.c1ccc2c(c1)sc1ccccc12,-1.6214710381174415,1.5084821601203526
c1ccc2nsnc2c1.c1ccc2c(c1)sc1ccccc12,-1.6698937743365283,1.5209986113889349
c1ccc2nsnc2c1.CCOC(=O)c1ccccc1,-1.584336404858008,1.9364589300231825
c1ccc2nsnc2c1.CCOC(=O)c1ccccc1,-1.5713097269988403,1.7862443714072656
c1ccc2nsnc2c1.CCOC(=O)c1ccccc1,-1.5692318833936767,1.880170142617608
c1ccc2nsnc2c1.CCOc1ccccc1,-1.8060461038868545,1.6811335052836345
c1ccc2nsnc2c1.CCOc1ccccc1,-1.6194858824927685,1.5809279403569334
c1ccc2nsnc2c1.CCOc1ccccc1,-1.7233654961443627,1.6494999781375883
c1ccc2nsnc2c1.O=C1C(=O)c2ccccc2-c2ccccc21,-1.2001541127991633,1.8972402211527688
c1ccc2nsnc2c1.O=C1C(=O)c2ccccc2-c2ccccc21,-1.1761671411740398,1.74545856461591
c1ccc2nsnc2c1.O=C1C(=O)c2ccccc2-c2ccccc21,-1.1874647084742436,1.8428565547306328
c1ccc2nsnc2c1.O=C(O)c1cc2cscc2s1,-1.2532675096601835,1.0645716276857962
c1ccc2nsnc2c1.O=C(O)c1cc2cscc2s1,-1.3270638160984216,1.0994484568120044
c1ccc2nsnc2c1.O=C(O)c1cc2cscc2s1,-1.2863514352026575,1.082733164932781
c1ccc2nsnc2c1.c1cc2ncsc2cn1,-1.400697395634556,1.9324504523674744
c1ccc2nsnc2c1.c1cc2ncsc2cn1,-1.4826320688902892,1.7264207283383353
c1ccc2nsnc2c1.c1cc2ncsc2cn1,-1.4468573013771784,1.83363973919392
c1ccc2nsnc2c1.c1cnc2c(c1)ccc1cccnc12,-1.6570050225167678,1.981270936988128
c1ccc2nsnc2c1.c1cnc2c(c1)ccc1cccnc12,-1.5799797507770788,1.7280325517015895
c1ccc2nsnc2c1.c1cnc2c(c1)ccc1cccnc12,-1.6183404081727044,1.8948978199143427
c1ccc2nsnc2c1.c1cc2n[nH]cc2cn1,-1.6501167818291935,1.3907390628323828
c1ccc2nsnc2c1.c1cc2n[nH]cc2cn1,-1.622625750032863,1.415284090469507
c1ccc2nsnc2c1.c1cc2n[nH]cc2cn1,-1.6290183871036326,1.3867415623006043
c1ccc2nsnc2c1.c1ccnnc1,-1.391334163883963,1.9460663486072047
c1ccc2nsnc2c1.c1ccnnc1,-1.4961262987519994,1.7366824729165034
c1ccc2nsnc2c1.c1ccnnc1,-1.451585942083557,1.881796960039399
c1ccc2nsnc2c1.O=Cc1cccnc1,-1.469560225873157,2.1058851103469864
c1ccc2nsnc2c1.O=Cc1cccnc1,-1.5249415252864773,1.662929848248811
c1ccc2nsnc2c1.O=Cc1cccnc1,-1.4724935815647344,1.942980750061546
c1ccc2nsnc2c1.c1ccn2cncc2c1,-1.7641776058470715,0.9732639309388396
c1ccc2nsnc2c1.c1ccn2cncc2c1,-1.6260646386076505,1.0055464036147883
c1ccc2nsnc2c1.c1ccn2cncc2c1,-1.6954496976581703,0.98171851781
c1ccc2nsnc2c1.FC(F)c1ccccc1,-1.691217889644883,1.9510439697563835
c1ccc2nsnc2c1.FC(F)c1ccccc1,-1.5975037844779791,1.7515711424850906
c1ccc2nsnc2c1.FC(F)c1ccccc1,-1.6365098118375934,1.8726903965100352
c1ccc2nsnc2c1.Cc1ccccc1,-1.8434596983104965,1.7196015700554377
c1ccc2nsnc2c1.Cc1ccccc1,-1.646270587381543,1.6436148141468592
c1ccc2nsnc2c1.Cc1ccccc1,-1.7418428366506993,1.675468096133278
c1ccc2nsnc2c1.Nc1cc(F)ccc1F,-1.8365537026254648,1.3125464160026268
c1ccc2nsnc2c1.Nc1cc(F)ccc1F,-1.6513296555782064,1.2938653269030336
c1ccc2nsnc2c1.Nc1cc(F)ccc1F,-1.7477236979858346,1.322644833181573
c1ccc2nsnc2c1.O=C(O)c1ccccc1,-1.5572167623144773,1.960658661739542
c1ccc2nsnc2c1.O=C(O)c1ccccc1,-1.5625945054273158,1.792801438097121
c1ccc2nsnc2c1.O=C(O)c1ccccc1,-1.5505768720032629,1.8950038762058488
c1ccc2nsnc2c1.c1ccc2c(c1)Cc1ccccc1-2,-1.8096300128401104,1.3361162042229835
c1ccc2nsnc2c1.c1ccc2c(c1)Cc1ccccc1-2,-1.6550131021413357,1.3304539869503291
c1ccc2nsnc2c1.c1ccc2c(c1)Cc1ccccc1-2,-1.737279746757478,1.3329990350039345
c1ccc2nsnc2c1.Oc1cccnc1,-1.5852093404054246,1.6033094249929731
c1ccc2nsnc2c1.Oc1cccnc1,-1.6077123833419709,1.5705717971913773
c1ccc2nsnc2c1.Oc1cccnc1,-1.6042718811338723,1.5895933905471624
c1ccc2nsnc2c1.c1ccc2nsnc2c1,-1.4130759137895643,1.4826755422477589
c1ccc2nsnc2c1.c1ccc2nsnc2c1,-1.4193489016901115,1.4901527386753093
c1ccc2nsnc2c1.c1ccc2nsnc2c1,-1.3893355865559165,1.4652765558225629
c1ccc2nsnc2c1.c1cnc2n[nH]cc2c1,-1.6063330299715215,1.379634815399783
c1ccc2nsnc2c1.c1cnc2n[nH]cc2c1,-1.6072368584182963,1.4111519184237495
c1ccc2nsnc2c1.c1cnc2n[nH]cc2c1,-1.6097840069081863,1.402524781558618
c1ccc2nsnc2c1.Nc1cc(F)ccc1Cl,-1.7984237507821286,1.3586514075067542
c1ccc2nsnc2c1.Nc1cc(F)ccc1Cl,-1.6221293327141817,1.3464355769155685
c1ccc2nsnc2c1.Nc1cc(F)ccc1Cl,-1.7125952920136802,1.3508260779675998
c1ccc2nsnc2c1.COc1ccc(C)cc1,-1.788306993629522,1.7256640515093733
c1ccc2nsnc2c1.COc1ccc(C)cc1,-1.6188673938641085,1.620892735962437
c1ccc2nsnc2c1.COc1ccc(C)cc1,-1.7109009067578087,1.702663205834672
c1ccc2nsnc2c1.Clc1cccc(Cl)c1,-1.5311113794546705,2.3202096214944703
c1ccc2nsnc2c1.Clc1cccc(Cl)c1,-1.5146638502123575,1.8827439834592845
c1ccc2nsnc2c1.Clc1cccc(Cl)c1,-1.492413092252051,2.1144462829831188
c1ccc2nsnc2c1.O=[N+]([O-])c1cccnc1,-1.1657288851409169,2.455039881414748
c1ccc2nsnc2c1.O=[N+]([O-])c1cccnc1,-1.1964926347515925,1.8882002036788184
c1ccc2nsnc2c1.O=[N+]([O-])c1cccnc1,-1.1550186152353472,2.1980811758404983
c1ccc2nsnc2c1.c1ccc2ncccc2c1,-1.7087738527940413,1.7739382769883014
c1ccc2nsnc2c1.c1ccc2ncccc2c1,-1.6150613671870633,1.6723045935112688
c1ccc2nsnc2c1.c1ccc2ncccc2c1,-1.656586463331332,1.7262299724470156
c1ccc2nsnc2c1.c1cncnc1,-1.4385192875291373,2.194875161026264
c1ccc2nsnc2c1.c1cncnc1,-1.5043932277048968,1.8320473479698087
c1ccc2nsnc2c1.c1cncnc1,-1.4359802939727122,2.029226635850724
c1ccc2nsnc2c1.Fc1cccnc1,-1.6917969922439566,1.909347288191397
c1ccc2nsnc2c1.Fc1cccnc1,-1.6116146820199484,1.746531641756928
c1ccc2nsnc2c1.Fc1cccnc1,-1.6452146339787836,1.8328444782425648
c1ccc2nsnc2c1.N#Cc1ccccn1,-1.5115737315813726,2.178306424634178
c1ccc2nsnc2c1.N#Cc1ccccn1,-1.533829727504223,1.819342786603315
c1ccc2nsnc2c1.N#Cc1ccccn1,-1.4980364651875795,2.0077352686473406
c1ccc2nsnc2c1.Cc1cccnc1,-1.735998381824995,2.1232745113032254
c1ccc2nsnc2c1.Cc1cccnc1,-1.6127812682085971,1.7539001003106298
c1ccc2nsnc2c1.Cc1cccnc1,-1.6675891807119458,1.9512057047675395
c1ccc2nsnc2c1.O=Cc1ccccc1,-1.594499162753548,1.934166699584404
c1ccc2nsnc2c1.O=Cc1ccccc1,-1.5738050926369684,1.77103032484526
c1ccc2nsnc2c1.O=Cc1ccccc1,-1.5672013075427331,1.8687795430741043
c1ccc2nsnc2c1.Clc1cnc2cnccn12,-1.6425021170895648,1.638623243817012
c1ccc2nsnc2c1.Clc1cnc2cnccn12,-1.583221800191447,1.5902839074374258
c1ccc2nsnc2c1.Clc1cnc2cnccn12,-1.5959591159744524,1.6156666713099683
c1ccc2nsnc2c1.c1cnc2[nH]ccc2n1,-1.8911726474635773,1.2642064040828682
c1ccc2nsnc2c1.c1cnc2[nH]ccc2n1,-1.676024224477505,1.285611724222637
c1ccc2nsnc2c1.c1cnc2[nH]ccc2n1,-1.77693623847229,1.2757154840433964
c1ccc2nsnc2c1.Nc1ccccc1C(F)(F)F,-1.838336956011045,1.2513264914049949
c1ccc2nsnc2c1.Nc1ccccc1C(F)(F)F,-1.6479065320933546,1.2591018502727258
c1ccc2nsnc2c1.Nc1ccccc1C(F)(F)F,-1.7540390694644832,1.2149611657781298
c1ccc2nsnc2c1.CC(C)(C)C(=O)Nc1ccccc1,-1.8140522346779373,1.7598760821435455
c1ccc2nsnc2c1.CC(C)(C)C(=O)Nc1ccccc1,-1.6390400278351207,1.6734473002530077
c1ccc2nsnc2c1.CC(C)(C)C(=O)Nc1ccccc1,-1.7190506839666688,1.6950732237887758
c1ccc2nsnc2c1.Nc1cccnc1,-1.9732961093468449,0.9635476120747126
c1ccc2nsnc2c1.Nc1cccnc1,-1.7234358078593035,0.6464240942045235
c1ccc2nsnc2c1.Nc1cccnc1,-1.8669874401558872,0.7965060553800084
c1ccc2nsnc2c1.Oc1ccc2ccccc2c1-c1c(O)ccc2ccccc12,-1.7883808681286664,1.2688200547273063
c1ccc2nsnc2c1.Oc1ccc2ccccc2c1-c1c(O)ccc2ccccc12,-1.682699644830559,1.2901379886440512
c1ccc2nsnc2c1.Oc1ccc2ccccc2c1-c1c(O)ccc2ccccc12,-1.7226661820482994,1.28825119268145
c1ccc2nsnc2c1.COC(=O)c1ccccc1,-1.583275537280902,2.1655157532248848
c1ccc2nsnc2c1.COC(=O)c1ccccc1,-1.5099628170558184,1.82827604299279
c1ccc2nsnc2c1.COC(=O)c1ccccc1,-1.5350125487365818,2.0232031322672603
c1ccc2nsnc2c1.c1cnc2ncccc2c1,-1.6226788347996046,1.970021390116436
c1ccc2nsnc2c1.c1cnc2ncccc2c1,-1.5486154130442815,1.7289973138184478
c1ccc2nsnc2c1.c1cnc2ncccc2c1,-1.5972070757923555,1.8741847484828429
c1ccc2nsnc2c1.OCc1cccnc1,-1.720038000470591,1.880810800007886
c1ccc2nsnc2c1.OCc1cccnc1,-1.629714619408887,1.7062265354184472
c1ccc2nsnc2c1.OCc1cccnc1,-1.6495278441926748,1.7844445201976984
c1ccc2nsnc2c1.Cc1ccc(N)cc1Cl,-1.8242259241247147,1.3063543104689532
c1ccc2nsnc2c1.Cc1ccc(N)cc1Cl,-1.6393890144894518,1.325101051484651
c1ccc2nsnc2c1.Cc1ccc(N)cc1Cl,-1.7362039810119048,1.3165435170408335
c1ccc2nsnc2c1.c1ccc2c(c1)[nH]c1ccccc12,-1.900108372113373,1.2096977285063792
c1ccc2nsnc2c1.c1ccc2c(c1)[nH]c1ccccc12,-1.6758764039458898,1.181267202253108
c1ccc2nsnc2c1.c1ccc2c(c1)[nH]c1ccccc12,-1.7946926631122788,1.1960692704038691
c1ccc2nsnc2c1.c1cncnc1,-1.560133940732983,2.114219268539434
c1ccc2nsnc2c1.c1cncnc1,-1.5715316975557787,1.79488451876956
c1ccc2nsnc2c1.c1cncnc1,-1.5399156968247851,1.9874206527840856
c1ccc2nsnc2c1.c1ccc2ncncc2c1,-1.5681838379803985,1.7661103865542611
c1ccc2nsnc2c1.c1ccc2ncncc2c1,-1.5685325528435048,1.690885240784016
c1ccc2nsnc2c1.c1ccc2ncncc2c1,-1.5528860750833715,1.743774445381759
c1ccc2nsnc2c1.c1ccc2c(c1)CCO2,-1.8448503386735864,1.3368758527958104
c1ccc2nsnc2c1.c1ccc2c(c1)CCO2,-1.6248466676371511,1.3272413558102858
c1ccc2nsnc2c1.c1ccc2c(c1)CCO2,-1.7403299747546803,1.3191332912569191
c1ccc2nsnc2c1.O=C(O)Cc1ccccc1,-1.633905297666072,1.886242443455468
c1ccc2nsnc2c1.O=C(O)Cc1ccccc1,-1.6008906495186954,1.7815128677551977
c1ccc2nsnc2c1.O=C(O)Cc1ccccc1,-1.6049433353494722,1.844243118362068
c1ccc2nsnc2c1.Nc1cccc(Cl)c1Cl,-1.6947935470563746,1.4242057185423755
c1ccc2nsnc2c1.Nc1cccc(Cl)c1Cl,-1.5898500752536902,1.4409006795829178
c1ccc2nsnc2c1.Nc1cccc(Cl)c1Cl,-1.6353223194188544,1.414362493256866
c1ccc2nsnc2c1.COC(=O)c1ccccc1,-1.5949939577468029,2.107225050740472
c1ccc2nsnc2c1.COC(=O)c1ccccc1,-1.5401700290317206,1.808822329591326
c1ccc2nsnc2c1.COC(=O)c1ccccc1,-1.5574993192822977,1.9843297009619565
c1ccc2nsnc2c1.O=Cc1ccc(C=O)cc1,-1.3757908107777992,2.1583499770080974
c1ccc2nsnc2c1.O=Cc1ccc(C=O)cc1,-1.3907496562808932,1.9281149195761864
c1ccc2nsnc2c1.O=Cc1ccc(C=O)cc1,-1.3630109524818752,2.053475453870391
c1ccc2nsnc2c1.Cc1ccc(-c2ccc3ccccc3n2)cc1,-1.830506244813201,1.5066493954994662
c1ccc2nsnc2c1.Cc1ccc(-c2ccc3ccccc3n2)cc1,-1.6337795163226847,1.4655008344443483
c1ccc2nsnc2c1.Cc1ccc(-c2ccc3ccccc3n2)cc1,-1.7434165301005764,1.493812031395387
c1ccc2nsnc2c1.Fc1cc(F)cc(F)c1,-1.6180395053810126,2.238015794478951
c1ccc2nsnc2c1.Fc1cc(F)cc(F)c1,-1.566906775988266,1.8304482821819408
c1ccc2nsnc2c1.Fc1cc(F)cc(F)c1,-1.5668981414708762,2.0478964410633536
c1ccc2nsnc2c1.COC(=O)c1ncccc1O,-1.5200959128378608,1.973031286287389
c1ccc2nsnc2c1.COC(=O)c1ncccc1O,-1.5455612502442202,1.806138949312472
c1ccc2nsnc2c1.COC(=O)c1ncccc1O,-1.4963629985069211,1.924606968338516
c1ccc2nsnc2c1.Cc1ccccc1,-1.8100208790645247,1.7199051868522688
c1ccc2nsnc2c1.Cc1ccccc1,-1.641192188278895,1.6409369866769086
c1ccc2nsnc2c1.Cc1ccccc1,-1.725650700948807,1.6848356512718086
c1ccc2nsnc2c1.Nc1cc(Cl)ccc1F,-1.729241049538223,1.4388295717780268
c1ccc2nsnc2c1.Nc1cc(Cl)ccc1F,-1.6101333556387185,1.481677243965991
c1ccc2nsnc2c1.Nc1cc(Cl)ccc1F,-1.6579877597064918,1.444890469070333
c1ccc2nsnc2c1.c1ccc(COc2ccccc2)cc1,-1.8378359772882948,1.4526167859120478
c1ccc2nsnc2c1.c1ccc(COc2ccccc2)cc1,-1.6321228519080755,1.4404633291437432
c1ccc2nsnc2c1.c1ccc(COc2ccccc2)cc1,-1.742178961593979,1.4369625583577192
c1ccc2nsnc2c1.N#CCC(=O)Nc1ccccc1,-1.6922982514633218,1.6751404862221482
c1ccc2nsnc2c1.N#CCC(=O)Nc1ccccc1,-1.6237860033855438,1.6464949166796954
c1ccc2nsnc2c1.N#CCC(=O)Nc1ccccc1,-1.6542531732181085,1.6468225714301314
c1ccc2nsnc2c1.Cc1ccc(NCC(=O)NN)cc1,-1.931611156452656,1.1192308184947546
c1ccc2nsnc2c1.Cc1ccc(NCC(=O)NN)cc1,-1.672571490531911,1.0990289210936552
c1ccc2nsnc2c1.Cc1ccc(NCC(=O)NN)cc1,-1.828146665380484,1.1055594449789072
c1ccc2nsnc2c1.c1ccc(-c2ccccn2)nc1,-1.7435880107528368,1.6848060153067543
c1ccc2nsnc2c1.c1ccc(-c2ccccn2)nc1,-1.6180310603489407,1.6342538908863673
c1ccc2nsnc2c1.c1ccc(-c2ccccn2)nc1,-1.7056379805326367,1.6892744977099166
c1ccc2nsnc2c1.c1ccc(N2CCCCC2)cc1,-1.9923239779524569,0.9612882485660876
c1ccc2nsnc2c1.c1ccc(N2CCCCC2)cc1,-1.7432388268087475,1.0759962660927198
c1ccc2nsnc2c1.c1ccc(N2CCCCC2)cc1,-1.855960800709346,0.988548463182056
c1ccc2nsnc2c1.c1ccsc1,-1.8353957958225688,1.550140358676264
c1ccc2nsnc2c1.c1ccsc1,-1.692089410629214,1.580473762941828
c1ccc2nsnc2c1.c1ccsc1,-1.765101996770649,1.5319693343692382
c1ccc2nsnc2c1.COc1ccccc1OC,-1.8374531509521448,1.2888645127309992
c1ccc2nsnc2c1.COc1ccccc1OC,-1.593007373623501,1.3640564741101469
c1ccc2nsnc2c1.COc1ccccc1OC,-1.7127797850271032,1.303937466439102
c1ccc2nsnc2c1.c1cnc2cccnc2c1,-1.5756708612088224,1.803299303788124
c1ccc2nsnc2c1.c1cnc2cccnc2c1,-1.5951336979370807,1.701477930455627
c1ccc2nsnc2c1.c1cnc2cccnc2c1,-1.5722942730596658,1.7617134412686473
c1ccc2nsnc2c1.Fc1ccc(F)cc1,-1.563626859883969,1.953876269393955
c1ccc2nsnc2c1.Fc1ccc(F)cc1,-1.555816489280747,1.7594227870598949
c1ccc2nsnc2c1.Fc1ccc(F)cc1,-1.554365423288476,1.892134987365896
c1ccc2nsnc2c1.Cc1ccc([N+](=O)[O-])cc1N,-1.664953966049436,1.4876109270058964
c1ccc2nsnc2c1.Cc1ccc([N+](=O)[O-])cc1N,-1.546522382261544,1.539918924086085
c1ccc2nsnc2c1.Cc1ccc([N+](=O)[O-])cc1N,-1.6114586055248843,1.5289411507167443
c1ccc2nsnc2c1.COCCOc1ccccc1,-1.8157276271798648,1.4787055206161184
c1ccc2nsnc2c1.COCCOc1ccccc1,-1.6211555483498483,1.4561341701844983
c1ccc2nsnc2c1.COCCOc1ccccc1,-1.7112301827110712,1.4803753119835508
c1ccc2nsnc2c1.Cc1ccccn1,-1.7355123178688965,1.888382778105192
c1ccc2nsnc2c1.Cc1ccccn1,-1.6129690111325676,1.7168898674427098
c1ccc2nsnc2c1.Cc1ccccn1,-1.6685565500988706,1.8066444525009244
c1ccc2nsnc2c1.Nc1ccncc1N,-2.000383140042045,0.9191759404744748
c1ccc2nsnc2c1.Nc1ccncc1N,-1.731281605343939,0.6882134100736668
c1ccc2nsnc2c1.Nc1ccncc1N,-1.8834523825057183,0.7952938410441304
c1ccc2nsnc2c1.CC(C)(C)OC(=O)n1ccc2ccccc21,-1.8531123495582864,1.4143211127482644
c1ccc2nsnc2c1.CC(C)(C)OC(=O)n1ccc2ccccc21,-1.6258196504258504,1.4184061640860242
c1ccc2nsnc2c1.CC(C)(C)OC(=O)n1ccc2ccccc21,-1.7581332681664552,1.4226559483697194
c1ccc2nsnc2c1.c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,-1.8005571919568557,1.363933880621869
c1ccc2nsnc2c1.c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,-1.6466472404384394,1.376676557920779
c1ccc2nsnc2c1.c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,-1.7263327340989938,1.3704137807711896
c1ccc2nsnc2c1.COC(=O)c1ccc[nH]1,-1.7516998176834564,1.3603611590836155
c1ccc2nsnc2c1.COC(=O)c1ccc[nH]1,-1.6045602112382795,1.3932387312465633
c1ccc2nsnc2c1.COC(=O)c1ccc[nH]1,-1.696645928297917,1.3625233696226935
c1ccc2nsnc2c1.COc1cccc(OC)c1C(=O)O,-1.5501079656955268,1.9087672953815
c1ccc2nsnc2c1.COc1cccc(OC)c1C(=O)O,-1.5695821163812242,1.796977612828235
c1ccc2nsnc2c1.COc1cccc(OC)c1C(=O)O,-1.5267654076697763,1.8379785728194948
c1ccc2nsnc2c1.N#Cc1c(N)cccc1F,-1.7634932040981453,1.3914715537521434
c1ccc2nsnc2c1.N#Cc1c(N)cccc1F,-1.655281692451425,1.382918290494887
c1ccc2nsnc2c1.N#Cc1c(N)cccc1F,-1.7117991361138374,1.3712218517600678
c1ccc2nsnc2c1.COc1ccnc(N)c1,-1.8216491083630608,1.3481182992144427
c1ccc2nsnc2c1.COc1ccnc(N)c1,-1.6418609574642005,1.3471773222046135
c1ccc2nsnc2c1.COc1ccnc(N)c1,-1.7423450487526753,1.323537954292478
