poly_chemprop_input_stoich,EA vs SHE (eV),IP vs SHE (eV)
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1ccc([*:4])c(C(=O)OC)n1|0.5|0.5|<,-2.209138363833417,0.7467550667513558
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1ccc([*:4])c(C(=O)OC)n1|0.5|0.5|<,-2.1846429588306564,0.9651840828090396
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1ccc2c3ccc([*:4])cc3n(-c3ccccc3)c2c1|0.5|0.5|<,-2.4905511173860773,0.6673360712134484
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1ncc([*:4])nc1C(=O)OCC|0.5|0.5|<,-1.7861850785372893,0.786691113235504
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1ncc([*:4])nc1C(=O)OCC|0.5|0.5|<,-1.8492198762847087,1.022125752929039
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1cc(C(F)(F)F)nc([*:4])c1N|0.5|0.5|<,-2.4179718484285173,0.655327794477982
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1cc(C(F)(F)F)nc([*:4])c1N|0.5|0.5|<,-2.4604158583353737,0.775352651847649
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1cc([*:4])c2c(c1)C(C)(C)C(=O)N2|0.5|0.5|<,-2.6830266996666383,0.9070965446442388
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1cc([*:4])c2c(c1)C(C)(C)C(=O)N2|0.5|0.5|<,-2.440249896791354,0.6860614128443661
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1cc([*:4])c2c(c1)C(C)(C)C(=O)N2|0.5|0.5|<,-2.571555267066313,0.8019470850904691
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1cc([*:4])cc(NC(C)=O)c1|0.5|0.5|<,-2.686289403711243,0.9987910174706208
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1cc([*:4])cc(NC(C)=O)c1|0.5|0.5|<,-2.450033214339898,0.6912795357715623
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1cc([*:4])cc(NC(C)=O)c1|0.5|0.5|<,-2.568756853652799,0.8349055750354891
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1ccc([*:4])cc1NC(=O)c1ccccc1|0.5|0.5|<,-2.548675151514594,0.9249699694585248
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1ccc([*:4])cc1NC(=O)c1ccccc1|0.5|0.5|<,-2.423855512248561,0.7354626869599984
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1ccc([*:4])cc1NC(=O)c1ccccc1|0.5|0.5|<,-2.502574331112573,0.8312265200984693
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1ccc([*:4])c2sc(-c3ccccc3)nc12|0.5|0.5|<,-2.2914541354908984,0.7215244044137294
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1ccc([*:4])c2sc(-c3ccccc3)nc12|0.5|0.5|<,-2.3390861665824296,0.7036074550206675
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1ccc([*:4])c2sc(-c3ccccc3)nc12|0.5|0.5|<,-2.331984966361132,0.7147942951295095
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1cc([*:4])cc(OC)c1|0.5|0.5|<,-2.691128109735548,1.005260129356901
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1cc([*:4])cc(OC)c1|0.5|0.5|<,-2.452062460424734,0.6907807208854888
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1cc([*:4])cc(OC)c1|0.5|0.5|<,-2.568594158749105,0.8326848515924214
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1cnc(CO)c([*:4])c1|0.5|0.5|<,-2.518068361532861,1.1429842310216147
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1cnc(CO)c([*:4])c1|0.5|0.5|<,-2.405782149595095,0.7023253172511844
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1cnc(CO)c([*:4])c1|0.5|0.5|<,-2.451428154661687,0.9095709933212122
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1cc([*:4])cc(C(=O)Cl)c1|0.5|0.5|<,-2.12675032464268,1.3024443514617867
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1cc([*:4])cc(C(=O)Cl)c1|0.5|0.5|<,-2.080491785711363,1.0205264837628416
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1nc([*:4])c(C)s1|0.5|0.5|<,-2.453326525635963,0.7665813560352396
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1nc([*:4])c(C)s1|0.5|0.5|<,-2.386642869902607,0.6493310010335406
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1nc([*:4])c(C)s1|0.5|0.5|<,-2.448074683079647,0.7031539401516792
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1cc([*:4])c2ccc3cc(C(C)(C)C)cc4ccc1c2c43|0.5|0.5|<,-2.262385443452919,0.8710411248786482
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1cc([*:4])c2ccc3cc(C(C)(C)C)cc4ccc1c2c43|0.5|0.5|<,-2.3605345434594,0.8230516542581044
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1cc([*:4])c2cn[nH]c2c1|0.5|0.5|<,-2.5890938754859647,0.8968761228394869
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1cc([*:4])c2cn[nH]c2c1|0.5|0.5|<,-2.454592626038615,0.6536342992542664
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1cc([*:4])c2cn[nH]c2c1|0.5|0.5|<,-2.529266905912138,0.7683654820161055
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1ccc(C(=O)c2ccc([*:4])cc2)cc1|0.5|0.5|<,-2.1218986918531337,1.1748498158604477
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1ccc(C(=O)c2ccc([*:4])cc2)cc1|0.5|0.5|<,-2.18526580443093,0.771080320199987
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1ccc(C(=O)c2ccc([*:4])cc2)cc1|0.5|0.5|<,-2.1642336900686256,0.9646284477811736
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1cc([*:4])ccc1[N+](=O)[O-]|0.5|0.5|<,-1.658163833910217,0.7602233799442092
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1cc(=O)cc([*:4])[nH]1|0.5|0.5|<,-2.360345704455688,0.7184131733845017
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1cc(=O)cc([*:4])[nH]1|0.5|0.5|<,-2.340349693899204,0.9641892831266526
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1cccc([*:4])c1[N+](=O)[O-]|0.5|0.5|<,-1.6967639236581251,0.745263991395129
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1cccc([*:4])c1[N+](=O)[O-]|0.5|0.5|<,-1.8726239253372408,1.0705973426233235
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1cccc([*:4])n1|0.5|0.5|<,-2.5536252847838448,1.0138808206558565
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1cccc([*:4])n1|0.5|0.5|<,-2.4867603281856923,0.8525107624944154
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1ccc([*:4])c(N=C=S)c1|0.5|0.5|<,-2.304482201056783,0.9342776252554532
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1ccc([*:4])c(N=C=S)c1|0.5|0.5|<,-2.379136029575336,0.7031813992348265
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1ccc([*:4])c(N=C=S)c1|0.5|0.5|<,-2.344163212418588,0.8486853505102734
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1[nH]nc2c([*:4])cncc12|0.5|0.5|<,-2.2184145975520924,0.8128678417679063
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1[nH]nc2c([*:4])cncc12|0.5|0.5|<,-2.241814596579892,0.6710249944441871
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1[nH]nc2c([*:4])cncc12|0.5|0.5|<,-2.216437227126073,0.7614319759163944
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1cc([*:4])cc([N+](=O)[O-])c1[N+]([O-])=NC(C)(C)C|0.5|0.5|<,-1.6367987337160672,1.5587022461836988
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1cc([*:4])cc([N+](=O)[O-])c1[N+]([O-])=NC(C)(C)C|0.5|0.5|<,-1.4470654219510726,0.816010190035725
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1cc([*:4])cc([N+](=O)[O-])c1[N+]([O-])=NC(C)(C)C|0.5|0.5|<,-1.5975380886194437,1.1576358084959597
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1cc2[nH]cnc2c([*:4])c1N|0.5|0.5|<,-2.525156250008351,0.4805278967444566
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1ccc([*:4])cc1[N+](=O)[O-]|0.5|0.5|<,-1.853244438843961,1.1742652848163235
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1cc([*:4])c(N)c(OC(F)(F)F)c1|0.5|0.5|<,-2.742094856376924,0.7610349745415339
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1cc([*:4])c(N)c(OC(F)(F)F)c1|0.5|0.5|<,-2.59306452480798,0.7054639841658494
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1nnc([*:4])cc1C|0.5|0.5|<,-2.175640490613241,0.724599618476238
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1nnc([*:4])cc1C|0.5|0.5|<,-2.173023139187209,0.9307901614210208
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1ncc([*:4])nc1C(=O)O|0.5|0.5|<,-1.841792063282685,1.1927608116538002
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1cc([*:4])c(Cl)c(C#N)c1N|0.5|0.5|<,-2.668618404542766,0.9242682558638712
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1cc([*:4])c(Cl)c(C#N)c1N|0.5|0.5|<,-2.544368396823944,0.8096498825559842
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1ccc([*:4])nc1Cl|0.5|0.5|<,-2.241418215346439,0.7272352717394629
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1ccc([*:4])nc1Cl|0.5|0.5|<,-2.205999897245564,0.9134816090417318
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1c(N)cc(C)c([*:4])c1C|0.5|0.5|<,-3.174648927737832,0.822059143688489
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1c(N)cc(C)c([*:4])c1C|0.5|0.5|<,-2.5125793455738488,0.6237975639010058
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1c(N)cc(C)c([*:4])c1C|0.5|0.5|<,-2.8135097667528264,0.6981883050159192
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1nc([*:4])n(C)c1C|0.5|0.5|<,-2.503497066149955,0.4628234194494421
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1nc([*:4])n(C)c1C|0.5|0.5|<,-2.719082716426059,0.4660803770813406
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1cc([*:4])c(F)cc1F|0.5|0.5|<,-2.3913501571332194,0.7039666392719982
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1nc(C(=O)OC)cc([*:4])c1N|0.5|0.5|<,-2.5052435589998145,0.912855952378772
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1nc(C(=O)OC)cc([*:4])c1N|0.5|0.5|<,-2.4024049106740386,0.6689227095817424
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1nc(C(=O)OC)cc([*:4])c1N|0.5|0.5|<,-2.4549110093897624,0.801508016023059
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1ccc(C(=O)O)c([*:4])n1|0.5|0.5|<,-2.13175641001342,1.298206440981113
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1ccc(C(=O)O)c([*:4])n1|0.5|0.5|<,-2.172769758425249,1.0085629991490588
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1cc(C)cc([*:4])c1[N+]#[C-]|0.5|0.5|<,-2.61094779909362,1.1023712426501129
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1cc(C)cc([*:4])c1[N+]#[C-]|0.5|0.5|<,-2.4392423296963965,0.6872912105474974
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1cc(C)cc([*:4])c1[N+]#[C-]|0.5|0.5|<,-2.5164539853264616,0.8842618521171209
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1cc(C(=O)OCC)cc([*:4])c1N|0.5|0.5|<,-2.820376001042248,0.9048344267642752
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1cc(C(=O)OCC)cc([*:4])c1N|0.5|0.5|<,-2.478627319928086,0.688749706182345
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1cc([*:4])c(N)cc1OC|0.5|0.5|<,-3.099400189489068,0.4119539955710666
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1ccc(N)c([*:4])c1|0.5|0.5|<,-3.0293320833028403,0.5058160943434796
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1ccc(N)c([*:4])c1|0.5|0.5|<,-2.5115489830476125,0.5124893662628671
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1ccc(N)c([*:4])c1|0.5|0.5|<,-2.759260744582434,0.4984268472526012
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1cc([*:4])ncc1C(=O)O|0.5|0.5|<,-2.0130161905958315,0.7640458656799248
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1cc([*:4])ncc1C(=O)O|0.5|0.5|<,-2.0178059622313405,1.0937558113283516
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1cc(C=CC(=O)O)cc([*:4])c1OCC|0.5|0.5|<,-2.5383277084992235,1.0792529108602196
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1cc(C=CC(=O)O)cc([*:4])c1OCC|0.5|0.5|<,-2.2950948520256635,0.7821183705017468
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1cc(C=CC(=O)O)cc([*:4])c1OCC|0.5|0.5|<,-2.3914501191208046,0.9168033080850148
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1cc([*:4])c(F)cn1|0.5|0.5|<,-2.2961858965066795,0.722891818006213
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1cc([*:4])c(F)cn1|0.5|0.5|<,-2.2754153151752368,0.9807228791575052
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1c(Cl)cc([*:4])c(C)c1Cl|0.5|0.5|<,-2.440646561461667,1.2569021165126266
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1c(Cl)cc([*:4])c(C)c1Cl|0.5|0.5|<,-2.38450132205798,0.7476621563336165
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1c(Cl)cc([*:4])c(C)c1Cl|0.5|0.5|<,-2.406511965949837,1.0026936560230082
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1cccc2c1oc1c([*:4])cccc12|0.5|0.5|<,-2.5985495228684856,0.9684268239061996
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1cccc2c1oc1c([*:4])cccc12|0.5|0.5|<,-2.406080308916554,0.6999131970807946
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1cccc2c1oc1c([*:4])cccc12|0.5|0.5|<,-2.491420243949185,0.8307455469253485
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1cccc([*:4])c1CC|0.5|0.5|<,-2.4715609377507315,0.6764936595328709
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1cccc([*:4])c1CC|0.5|0.5|<,-2.684731463501045,0.8569254050711956
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1cc(F)cc([*:4])c1OCC|0.5|0.5|<,-2.60984186575588,1.0453738535601225
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1cc(F)cc([*:4])c1OCC|0.5|0.5|<,-2.409000983629188,0.6902905953653613
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1cc(F)cc([*:4])c1OCC|0.5|0.5|<,-2.498747407354806,0.8794471891199502
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1ccc([*:4])c2nccnc12|0.5|0.5|<,-1.9218594962389384,0.6513662776165785
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1ccc([*:4])c2nccnc12|0.5|0.5|<,-1.999911011605336,0.6938946241827321
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1nc([*:4])c(OCC)cc1N|0.5|0.5|<,-2.5162157229375905,0.3666243326197276
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1nc([*:4])c(OCC)cc1N|0.5|0.5|<,-2.7369884737723105,0.3542373142493674
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1cc([*:4])cc(-c2ccccc2)c1|0.5|0.5|<,-2.710741825950677,0.9955676617342664
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1cc([*:4])cc(-c2ccccc2)c1|0.5|0.5|<,-2.577153842213774,0.8448260661368588
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1cc([*:4])c(OC(C)C)c(C=O)c1|0.5|0.5|<,-2.4612266844307857,1.090497226263456
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1cc([*:4])c(OC(C)C)c(C=O)c1|0.5|0.5|<,-2.289242302003534,0.7458608530504827
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1cc([*:4])c(OC(C)C)c(C=O)c1|0.5|0.5|<,-2.3847318739336423,0.9207374856682968
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1ccc2c(c1)C1(CCOCC1)c1cc([*:4])ccc1-2|0.5|0.5|<,-2.4891436737486607,0.8658786515956324
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1ccc2c(c1)C1(CCOCC1)c1cc([*:4])ccc1-2|0.5|0.5|<,-2.468578474251779,0.7957168296921093
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1cc([*:4])cc(F)c1C|0.5|0.5|<,-2.61271130548473,1.1091349884880923
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1cc([*:4])cc(F)c1C|0.5|0.5|<,-2.425706435784248,0.7018804341601997
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1cc([*:4])cc(F)c1C|0.5|0.5|<,-2.517926459211469,0.9111343460286055
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1cc([*:4])c(Cl)c(Cl)c1|0.5|0.5|<,-2.3360187180086207,1.276201520125775
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1cc([*:4])c(Cl)c(Cl)c1|0.5|0.5|<,-2.323461967574554,0.7490927104803105
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1cc([*:4])c(Cl)c(Cl)c1|0.5|0.5|<,-2.3167170411407056,1.0185696094409646
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1ccc2c(c1)c1cc([*:4])ccc1n2CC1CO1|0.5|0.5|<,-2.8751734616479787,0.6202580330135931
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1ccc2c(c1)c1cc([*:4])ccc1n2CC1CO1|0.5|0.5|<,-2.488854398974368,0.5791313066558201
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1ccc2c(c1)c1cc([*:4])ccc1n2CC1CO1|0.5|0.5|<,-2.7099120838033235,0.6147881947104635
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1cc2ccc3cc([*:4])cc4ccc(c1)c2c34|0.5|0.5|<,-2.424401985133085,0.707485447463803
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1cc2ccc3cc([*:4])cc4ccc(c1)c2c34|0.5|0.5|<,-2.5240151352701314,0.8107067988956416
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1cncc([*:4])c1OC|0.5|0.5|<,-2.415226571971443,0.687985853366878
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1cncc([*:4])c1OC|0.5|0.5|<,-2.4889178208141454,0.8827997279085883
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1cc(C)c([*:4])cc1C|0.5|0.5|<,-2.71695349607503,0.8887991230189434
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1cc(C)c([*:4])cc1C|0.5|0.5|<,-2.616920556798076,0.786284740221576
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1cc(C(C)=O)cc([*:4])c1N|0.5|0.5|<,-2.4598219516834363,0.6601933500663768
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1cc(C)cc([*:4])c1Cl|0.5|0.5|<,-2.679521154032191,1.1700098832852546
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1cc(C)cc([*:4])c1Cl|0.5|0.5|<,-2.4039410411041056,0.7153196990963929
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1cc(C)cc([*:4])c1Cl|0.5|0.5|<,-2.502611209712853,0.9300931898455328
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1c(C)c([N+](=O)[O-])cc([*:4])c1OC|0.5|0.5|<,-2.0027541574478724,1.2980300431131424
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1c(C)c([N+](=O)[O-])cc([*:4])c1OC|0.5|0.5|<,-1.9010279979590616,0.750555688149125
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1c(C)c([N+](=O)[O-])cc([*:4])c1OC|0.5|0.5|<,-1.966041152422831,1.0386750285143094
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1nc([*:4])cnc1C(=O)OC|0.5|0.5|<,-1.9778824202715664,1.367696890653403
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1nc([*:4])cnc1C(=O)OC|0.5|0.5|<,-1.897242959152534,0.7694167961001049
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1nc([*:4])cnc1C(=O)OC|0.5|0.5|<,-1.9745815812997285,1.0892974362606078
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1cc([*:4])c2nc(-c3ccccc3O)ccc2c1|0.5|0.5|<,-2.333010384204358,0.7154804174882917
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1cc([*:4])c2nc(-c3ccccc3O)ccc2c1|0.5|0.5|<,-2.327689653302792,0.8309447043520886
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1cc(CN)cc([*:4])c1OC|0.5|0.5|<,-2.772968931050266,0.9233644103301988
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1cc(CN)cc([*:4])c1OC|0.5|0.5|<,-2.453092289773798,0.6724377797916936
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1cc(CN)cc([*:4])c1OC|0.5|0.5|<,-2.615293234445643,0.7610120830933029
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1cc([*:4])c(C)nc1N|0.5|0.5|<,-2.91982185892923,0.6676325205893493
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1cc([*:4])c(C)nc1N|0.5|0.5|<,-2.493718362152118,0.6080959611342519
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1cc([*:4])cc(C)c1N|0.5|0.5|<,-3.034261605864042,0.5111310160693686
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1cc([*:4])cc(C)c1N|0.5|0.5|<,-2.512843793384337,0.5270712534662496
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1cc([*:4])cc(C)c1N|0.5|0.5|<,-2.750328609216645,0.5129284274804504
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1cccc([*:4])c1|0.5|0.5|<,-2.691180500856407,0.9686433529185312
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1cccc([*:4])c1|0.5|0.5|<,-2.447366915031343,0.6649120439234287
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1cccc([*:4])c1|0.5|0.5|<,-2.573012703466035,0.8099241284330939
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1ccc(OC(C)C(=O)Cl)c([*:4])c1|0.5|0.5|<,-2.647678941632996,0.9458097622624853
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1ccc(OC(C)C(=O)Cl)c([*:4])c1|0.5|0.5|<,-2.389839031939122,0.7197299098355394
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1ccc(OC(C)C(=O)Cl)c([*:4])c1|0.5|0.5|<,-2.505764851860857,0.8505630163433794
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1cc2cc3sc([*:4])cc3cc2s1|0.5|0.5|<,-2.28356514757691,0.6793960281927612
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1cc2cc3sc([*:4])cc3cc2s1|0.5|0.5|<,-2.279418599809899,0.6891459668017335
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1cc2cc3sc([*:4])cc3cc2s1|0.5|0.5|<,-2.2918928032455206,0.70035015609356
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1ncc([*:4])nc1C=O|0.5|0.5|<,-1.8329674245043783,0.7625618405576434
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1ncc([*:4])nc1C=O|0.5|0.5|<,-1.825694811443526,0.9948903011722772
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1cc(C=O)cc([*:4])c1OC(C)=O|0.5|0.5|<,-2.0993524429694967,0.7550821178778948
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1cc(C=O)cc([*:4])c1OC(C)=O|0.5|0.5|<,-2.1782942900585054,1.0471679187727865
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1ncc([*:4])c2[nH]ccc12|0.5|0.5|<,-2.4801566592041744,0.6164999148492133
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1ncc([*:4])c2[nH]ccc12|0.5|0.5|<,-2.432354112037922,0.5919621249300733
[*:1]c1ccc(-c2ccc([*:2])s2)s1.[*:3]c1ncc([*:4])c2[nH]ccc12|0.5|0.5|<,-2.474269446203986,0.6118518252561694
